,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
147343,1375354186620000001,B,,36.0,20000001,1375354186,A,False,"[[-8.620776, 41.159718]]"
147436,1375360202620000001,B,,10.0,20000001,1375360202,A,False,"[[-8.654337, 41.181291]]"
147673,1375361768620000001,B,,62.0,20000001,1375361768,A,False,"[[-8.62281, 41.146614]]"
147852,1375365081620000001,B,,25.0,20000001,1375365081,A,False,"[[-8.535141, 41.14989]]"
147960,1375367384620000001,C,,,20000001,1375367384,A,False,"[[-8.644032, 41.177034]]"
148354,1375368861620000001,B,,62.0,20000001,1375368861,A,False,[]
148690,1375375210620000001,B,,47.0,20000001,1375375210,A,False,"[[-8.630631, 41.133168]]"
148866,1375380545620000001,B,,30.0,20000001,1375380545,A,False,"[[-8.602668, 41.124285]]"
150304,1375384145620000001,B,,19.0,20000001,1375384145,A,False,"[[-8.612001, 41.165847]]"
150577,1375428804620000001,B,,28.0,20000001,1375428804,A,False,"[[-8.596971, 41.14917]]"
150955,1375432939620000001,B,,19.0,20000001,1375432939,A,False,"[[-8.620389, 41.147262]]"
151236,1375437464620000001,A,4720.0,,20000001,1375437464,A,False,"[[-8.619354, 41.164344]]"
151545,1375440893620000001,A,5789.0,,20000001,1375440893,A,False,"[[-8.644122, 41.157594]]"
151649,1375445938620000001,B,,30.0,20000001,1375445938,A,False,"[[-8.627175, 41.13621]]"
151830,1375447790620000001,B,,30.0,20000001,1375447790,A,False,"[[-8.687898, 41.174982]]"
152302,1375450250620000001,A,18080.0,,20000001,1375450250,A,False,"[[-8.543205, 41.237946]]"
152984,1375456734620000001,B,,56.0,20000001,1375456734,A,False,"[[-8.62965, 41.158881]]"
155621,1375467122620000001,B,,19.0,20000001,1375467122,A,False,"[[-8.605386, 41.184189]]"
155767,1375512765620000001,A,57266.0,,20000001,1375512765,A,False,"[[-8.581338, 41.17968]]"
156074,1375517057620000001,A,11763.0,,20000001,1375517057,A,False,"[[-8.610804, 41.146083]]"
156240,1375523779620000001,A,3783.0,,20000001,1375523779,A,False,"[[-8.623053, 41.158332]]"
156367,1375527271620000001,C,,,20000001,1375527271,A,False,"[[-8.608833, 41.147019]]"
156892,1375529734620000001,B,,10.0,20000001,1375529734,A,False,"[[-8.67042, 41.238135]]"
157274,1375540827620000001,B,,16.0,20000001,1375540827,A,False,"[[-8.602866, 41.183451]]"
157541,1375548689620000001,B,,56.0,20000001,1375548689,A,False,"[[-8.56989, 41.162688]]"
163091,1375554754620000001,B,,28.0,20000001,1375554754,A,False,"[[-8.609598, 41.17482]]"
163223,1375689382620000001,A,9369.0,,20000001,1375689382,A,False,"[[-8.609742, 41.161221]]"
163342,1375691485620000001,B,,63.0,20000001,1375691485,A,False,"[[-8.628345, 41.16978]]"
163576,1375693308620000001,A,25759.0,,20000001,1375693308,A,False,"[[-8.637813, 41.169726]]"
163795,1375696271620000001,B,,17.0,20000001,1375696271,A,False,"[[-8.65368, 41.174811]]"
164289,1375699804620000001,C,,,20000001,1375699804,A,False,"[[-8.69301, 41.203251]]"
164462,1375708215620000001,B,,51.0,20000001,1375708215,A,False,"[[-8.663895, 41.177862]]"
164694,1375710758620000001,A,16204.0,,20000001,1375710758,A,False,"[[-8.670267, 41.23755]]"
165196,1375714221620000001,B,,31.0,20000001,1375714221,A,False,"[[-8.62101, 41.161887]]"
165365,1375722802620000001,A,5182.0,,20000001,1375722802,A,False,"[[-8.604486, 41.149467]]"
165458,1375726288620000001,B,,19.0,20000001,1375726288,A,False,"[[-8.585424, 41.176674]]"
166809,1375728202620000001,C,,,20000001,1375728202,A,False,"[[-8.59986, 41.11209]]"
167271,1375772935620000001,A,24161.0,,20000001,1375772935,A,False,"[[-8.619957, 41.147829]]"
167465,1375780869620000001,B,,25.0,20000001,1375780869,A,False,"[[-8.635896, 41.140566]]"
167852,1375783435620000001,B,,30.0,20000001,1375783435,A,False,"[[-8.61948, 41.147901]]"
168258,1375789764620000001,B,,30.0,20000001,1375789764,A,False,"[[-8.602128, 41.146353]]"
168724,1375796495620000001,B,,52.0,20000001,1375796495,A,False,"[[-8.626518, 41.157558]]"
168999,1375802776620000001,B,,32.0,20000001,1375802776,A,False,"[[-8.646984, 41.175891]]"
169478,1375806975620000001,B,,62.0,20000001,1375806975,A,False,"[[-8.68626, 41.173677]]"
169548,1375816032620000001,B,,62.0,20000001,1375816032,A,False,"[[-8.616924, 41.141142]]"
170974,1375817478620000001,A,15630.0,,20000001,1375817478,A,False,"[[-8.601786, 41.182164]]"
171367,1375862511620000001,A,2002.0,,20000001,1375862511,A,False,"[[-8.586009, 41.149566]]"
171756,1375868576620000001,A,5926.0,,20000001,1375868576,A,False,"[[-8.60544, 41.153436]]"
172165,1375874057620000001,B,,19.0,20000001,1375874057,A,False,"[[-8.617437, 41.144958]]"
172323,1375881315620000001,B,,34.0,20000001,1375881315,A,False,"[[-8.658432, 41.178339]]"
172850,1375883606620000001,B,,29.0,20000001,1375883606,A,False,"[[-8.586837, 41.17374]]"
173010,1375891651620000001,B,,28.0,20000001,1375891651,A,False,"[[-8.590752, 41.150052]]"
173235,1375894205620000001,B,,19.0,20000001,1375894205,A,False,"[[-8.607294, 41.166513]]"
173502,1375898473620000001,B,,19.0,20000001,1375898473,A,False,"[[-8.587188, 41.171661]]"
175085,1375903417620000001,A,10750.0,,20000001,1375903417,A,False,"[[-8.620101, 41.14242]]"
175319,1375947862620000001,A,2002.0,,20000001,1375947862,A,False,"[[-8.654337, 41.181237]]"
175460,1375951485620000001,A,27862.0,,20000001,1375951485,A,False,"[[-8.59104, 41.145273]]"
175905,1375953080620000001,C,,,20000001,1375953080,A,False,"[[-8.633367, 41.173263]]"
176302,1375959073620000001,B,,37.0,20000001,1375959073,A,False,"[[-8.613243, 41.154192]]"
176545,1375965626620000001,A,12220.0,,20000001,1375965626,A,False,"[[-8.601516, 41.145759]]"
176890,1375969047620000001,A,2002.0,,20000001,1375969047,A,False,"[[-8.605692, 41.153526]]"
177207,1375973427620000001,A,2002.0,,20000001,1375973427,A,False,"[[-8.584065, 41.163363]]"
177377,1375978364620000001,B,,28.0,20000001,1375978364,A,False,"[[-8.588232, 41.176395]]"
177631,1375981054620000001,B,,28.0,20000001,1375981054,A,False,"[[-8.546382, 41.176899]]"
179327,1375985477620000001,B,,28.0,20000001,1375985477,A,False,"[[-8.588007, 41.171022]]"
179438,1376033306620000001,A,9369.0,,20000001,1376033306,A,False,"[[-8.594019, 41.161977]]"
179732,1376035076620000001,A,7821.0,,20000001,1376035076,A,False,"[[-8.5869, 41.148999]]"
179926,1376039890620000001,B,,58.0,20000001,1376039890,A,False,"[[-8.604792, 41.153967]]"
180189,1376042207620000001,A,2002.0,,20000001,1376042207,A,False,"[[-8.615754, 41.140566]]"
180484,1376045877620000001,B,,34.0,20000001,1376045877,A,False,"[[-8.63874, 41.159349]]"
180663,1376050060620000001,B,,12.0,20000001,1376050060,A,False,"[[-8.644932, 41.157927]]"
181465,1376052632620000001,B,,36.0,20000001,1376052632,A,False,"[[-8.65431, 41.181084]]"
181856,1376063127620000001,B,,62.0,20000001,1376063127,A,False,"[[-8.758287, 41.375889]]"
182175,1376068887620000001,B,,22.0,20000001,1376068887,A,False,"[[-8.620245, 41.166801]]"
182310,1376074016620000001,A,5182.0,,20000001,1376074016,A,False,"[[-8.613486, 41.141727]]"
184911,1376075889620000001,A,5602.0,,20000001,1376075889,A,False,"[[-8.660637, 41.162193]]"
185286,1376124415620000001,A,2002.0,,20000001,1376124415,A,False,"[[-8.688672, 41.20956]]"
185335,1376131879620000001,A,57540.0,,20000001,1376131879,A,False,"[[-8.652762, 41.169285]]"
185924,1376132713620000001,C,,,20000001,1376132713,A,False,"[[-8.604486, 41.144895]]"
186365,1376143610620000001,B,,10.0,20000001,1376143610,A,False,"[[-8.628543, 41.156982]]"
186430,1376151987620000001,B,,28.0,20000001,1376151987,A,False,"[[-8.64936, 41.1543]]"
186513,1376153169620000001,B,,36.0,20000001,1376153169,A,False,"[[-8.611398, 41.146011]]"
275481,1376155060620000001,B,,25.0,20000001,1376155060,A,False,"[[-8.693055, 41.181201]]"
275547,1378106798620000001,B,,28.0,20000001,1378106798,A,False,"[[-8.608086, 41.162274]]"
275750,1378107879620000001,A,9762.0,,20000001,1378107879,A,False,"[[-8.6175, 41.147244]]"
275915,1378110309620000001,B,,18.0,20000001,1378110309,A,False,"[[-8.64, 41.167287]]"
276468,1378112210620000001,A,62339.0,,20000001,1378112210,A,False,"[[-8.605017, 41.145543]]"
276973,1378119080620000001,B,,10.0,20000001,1378119080,A,False,"[[-8.670321, 41.237838]]"
277494,1378127587620000001,A,45112.0,,20000001,1378127587,A,False,"[[-8.670303, 41.175954]]"
277615,1378133957620000001,A,25886.0,,20000001,1378133957,A,False,"[[-8.643564, 41.142429]]"
278119,1378135397620000001,C,,,20000001,1378135397,A,False,"[[-8.632341, 41.161815]]"
278382,1378143047620000001,B,,30.0,20000001,1378143047,A,False,"[[-8.607447, 41.14422]]"
279629,1378147210620000001,B,,19.0,20000001,1378147210,A,False,"[[-8.655363, 41.153436]]"
279803,1378193697620000001,B,,28.0,20000001,1378193697,A,False,"[[-8.628597, 41.164938]]"
280087,1378196297620000001,B,,17.0,20000001,1378196297,A,False,"[[-8.622468, 41.151051]]"
280540,1378199978620000001,B,,52.0,20000001,1378199978,A,False,"[[-8.58906, 41.164722]]"
280724,1378206717620000001,A,40917.0,,20000001,1378206717,A,False,"[[-8.667252, 41.150502]]"
280890,1378209797620000001,A,61869.0,,20000001,1378209797,A,False,"[[-8.605215, 41.146839]]"
281264,1378212393620000001,C,,,20000001,1378212393,A,False,"[[-8.608797, 41.147316]]"
281430,1378217319620000001,A,27454.0,,20000001,1378217319,A,False,"[[-8.583786, 41.164821]]"
281831,1378219715620000001,A,11437.0,,20000001,1378219715,A,False,"[[-8.651205, 41.181714]]"
281931,1378225556620000001,B,,62.0,20000001,1378225556,A,False,"[[-8.654679, 41.178204]]"
281984,1378226914620000001,B,,62.0,20000001,1378226914,A,False,"[[-8.654553, 41.177439]]"
282005,1378227786620000001,C,,,20000001,1378227786,A,False,"[[-8.661123, 41.177025]]"
282373,1378228273620000001,A,51762.0,,20000001,1378228273,A,False,"[[-8.620038, 41.146893]]"
283681,1378235117620000001,A,5602.0,,20000001,1378235117,A,False,"[[-8.660772, 41.162157]]"
283838,1378279344620000001,B,,28.0,20000001,1378279344,A,False,"[[-8.59806, 41.150556]]"
284063,1378281531620000001,A,34607.0,,20000001,1378281531,A,False,"[[-8.620425, 41.14728]]"
284424,1378284592620000001,A,24078.0,,20000001,1378284592,A,False,"[[-8.652717, 41.173029]]"
284745,1378288885620000001,B,,52.0,20000001,1378288885,A,False,"[[-8.689284, 41.20713]]"
285259,1378293376620000001,B,,19.0,20000001,1378293376,A,False,"[[-8.644167, 41.15889]]"
285381,1378301773620000001,B,,17.0,20000001,1378301773,A,False,"[[-8.630676, 41.152563]]"
285612,1378303390620000001,B,,39.0,20000001,1378303390,A,False,"[[-8.612604, 41.157045]]"
285791,1378306469620000001,A,61598.0,,20000001,1378306469,A,False,"[[-8.615826, 41.140584]]"
286020,1378309243620000001,B,,34.0,20000001,1378309243,A,False,"[[-8.607033, 41.146479]]"
286267,1378312047620000001,A,2002.0,,20000001,1378312047,A,False,"[[-8.648955, 41.154849]]"
286410,1378315610620000001,B,,36.0,20000001,1378315610,A,False,"[[-8.616996, 41.140665]]"
286564,1378317902620000001,A,37562.0,,20000001,1378317902,A,False,"[[-8.600265, 41.156082]]"
288452,1378320592620000001,A,7392.0,,20000001,1378320592,A,False,"[[-8.644896, 41.131836]]"
288835,1378368991620000001,A,2002.0,,20000001,1378368991,A,False,"[[-8.585775, 41.148774]]"
289090,1378374101620000001,A,16644.0,,20000001,1378374101,A,False,"[[-8.60031, 41.1615]]"
289351,1378377423620000001,B,,19.0,20000001,1378377423,A,False,"[[-8.604873, 41.151051]]"
289921,1378381415620000001,C,,,20000001,1378381415,A,False,"[[-8.605638, 41.144328]]"
290098,1378389254620000001,B,,19.0,20000001,1378389254,A,False,"[[-8.620209, 41.147028]]"
290363,1378391654620000001,B,,19.0,20000001,1378391654,A,False,"[[-8.620038, 41.147757]]"
290537,1378395261620000001,B,,19.0,20000001,1378395261,A,False,"[[-8.609895, 41.160312]]"
292700,1378398083620000001,B,,19.0,20000001,1378398083,A,False,"[[-8.617662, 41.151735]]"
293223,1378451554620000001,B,,28.0,20000001,1378451554,A,False,"[[-8.608491, 41.162391]]"
293428,1378458598620000001,B,,19.0,20000001,1378458598,A,False,"[[-8.610849, 41.146119]]"
294005,1378461312620000001,A,11420.0,,20000001,1378461312,A,False,"[[-8.586864, 41.173785]]"
294224,1378469000620000001,B,,19.0,20000001,1378469000,A,False,"[[-8.591211, 41.153346]]"
294707,1378472456620000001,A,13775.0,,20000001,1378472456,A,False,"[[-8.605449, 41.153625]]"
295007,1378478454620000001,A,2002.0,,20000001,1378478454,A,False,"[[-8.605512, 41.153607]]"
295490,1378482232620000001,A,2002.0,,20000001,1378482232,A,False,"[[-8.582877, 41.180841]]"
295819,1378488827620000001,B,,6.0,20000001,1378488827,A,False,"[[-8.585883, 41.148801]]"
298519,1378493684620000001,B,,19.0,20000001,1378493684,A,False,"[[-8.606331, 41.163975]]"
298748,1378538670620000001,A,2002.0,,20000001,1378538670,A,False,"[[-8.585721, 41.148756]]"
298937,1378542758620000001,A,2002.0,,20000001,1378542758,A,False,"[[-8.586126, 41.148837]]"
299044,1378546648620000001,C,,,20000001,1378546648,A,False,"[[-8.620074, 41.147712]]"
299450,1378548743620000001,A,4691.0,,20000001,1378548743,A,False,"[[-8.604801, 41.15394]]"
299492,1378557099620000001,B,,19.0,20000001,1378557099,A,False,"[[-8.610579, 41.167539]]"
299774,1378558016620000001,C,,,20000001,1378558016,A,False,"[[-8.587845, 41.169573]]"
300074,1378564008620000001,A,2002.0,,20000001,1378564008,A,False,"[[-8.605692, 41.153562]]"
300184,1378569365620000001,A,5329.0,,20000001,1378569365,A,False,"[[-8.649882, 41.154444]]"
300482,1378571443620000001,C,,,20000001,1378571443,A,False,"[[-8.649162, 41.169609]]"
300578,1378577276620000001,B,,35.0,20000001,1378577276,A,False,"[[-8.641539, 41.156865]]"
306684,1378578840620000001,B,,19.0,20000001,1378578840,A,False,"[[-8.542197, 41.177331]]"
307315,1378712123620000001,A,2002.0,,20000001,1378712123,A,False,"[[-8.617275, 41.254668]]"
307731,1378719654620000001,B,,19.0,20000001,1378719654,A,False,"[[-8.644806, 41.158863]]"
308050,1378725159620000001,A,2002.0,,20000001,1378725159,A,False,"[[-8.612991, 41.140611]]"
308208,1378730221620000001,B,,19.0,20000001,1378730221,A,False,"[[-8.60526, 41.14413]]"
308326,1378732637620000001,A,32866.0,,20000001,1378732637,A,False,"[[-8.626833, 41.154993]]"
308619,1378733991620000001,B,,19.0,20000001,1378733991,A,False,"[[-8.595576, 41.141574]]"
308729,1378737541620000001,B,,19.0,20000001,1378737541,A,False,"[[-8.602569, 41.147262]]"
309159,1378739145620000001,A,5417.0,,20000001,1378739145,A,False,"[[-8.599671, 41.167053]]"
309500,1378744882620000001,C,,,20000001,1378744882,A,False,"[[-8.593857, 41.16249]]"
309542,1378750355620000001,B,,28.0,20000001,1378750355,A,False,"[[-8.586486, 41.174514]]"
311043,1378751330620000001,A,54118.0,,20000001,1378751330,A,False,"[[-8.604108, 41.161815]]"
311493,1378797144620000001,A,2002.0,,20000001,1378797144,A,False,"[[-8.617329, 41.254758]]"
311934,1378802825620000001,A,45764.0,,20000001,1378802825,A,False,"[[-8.629263, 41.158962]]"
312345,1378807765620000001,B,,12.0,20000001,1378807765,A,False,"[[-8.620416, 41.14971]]"
312527,1378813332620000001,B,,19.0,20000001,1378813332,A,False,"[[-8.621352, 41.160501]]"
312901,1378815969620000001,B,,12.0,20000001,1378815969,A,False,"[[-8.6004, 41.149701]]"
313202,1378820890620000001,C,,,20000001,1378820890,A,False,"[[-8.534475, 41.139918]]"
313453,1378824470620000001,B,,28.0,20000001,1378824470,A,False,"[[-8.625798, 41.151402]]"
313986,1378827752620000001,C,,,20000001,1378827752,A,False,"[[-8.547669, 41.205807]]"
316612,1378834470620000001,B,,28.0,20000001,1378834470,A,False,"[[-8.567397, 41.153697]]"
316811,1378894025620000001,B,,62.0,20000001,1378894025,A,False,"[[-8.64945, 41.180337]]"
316929,1378896902620000001,A,15720.0,,20000001,1378896902,A,False,"[[-8.626851, 41.178681]]"
317545,1378898532620000001,C,,,20000001,1378898532,A,False,"[[-8.602956, 41.180697]]"
317747,1378907462620000001,A,5926.0,,20000001,1378907462,A,False,"[[-8.627589, 41.151924]]"
318313,1378909384620000001,A,2002.0,,20000001,1378909384,A,False,"[[-8.642241, 41.159907]]"
318559,1378915746620000001,B,,30.0,20000001,1378915746,A,False,"[[-8.653365, 41.166936]]"
318681,1378918545620000001,B,,26.0,20000001,1378918545,A,False,"[[-8.587503, 41.1714]]"
318843,1378919946620000001,A,2002.0,,20000001,1378919946,A,False,"[[-8.610849, 41.148018]]"
320635,1378922240620000001,B,,19.0,20000001,1378922240,A,False,"[[-8.587503, 41.171346]]"
320888,1378968265620000001,C,,,20000001,1378968265,A,False,"[[-8.632755, 41.131485]]"
321464,1378972224620000001,B,,30.0,20000001,1378972224,A,False,"[[-8.615997, 41.147784]]"
321992,1378978882620000001,B,,25.0,20000001,1378978882,A,False,"[[-8.588205, 41.17329]]"
322203,1378985525620000001,B,,28.0,20000001,1378985525,A,False,"[[-8.605314, 41.160393]]"
322617,1378988270620000001,C,,,20000001,1378988270,A,False,"[[-8.631711, 41.160969]]"
322858,1378993601620000001,A,62308.0,,20000001,1378993601,A,False,"[[-8.668845, 41.176431]]"
322927,1378995951620000001,A,54358.0,,20000001,1378995951,A,False,"[[-8.664561, 41.176548]]"
323238,1378996775620000001,B,,31.0,20000001,1378996775,A,False,"[[-8.610066, 41.148909]]"
323507,1379000803620000001,A,2002.0,,20000001,1379000803,A,False,"[[-8.601246, 41.142033]]"
323682,1379004342620000001,B,,26.0,20000001,1379004342,A,False,"[[-8.64846, 41.155803]]"
323800,1379007002620000001,A,61903.0,,20000001,1379007002,A,False,"[[-8.68698, 41.170671]]"
323963,1379008882620000001,A,33687.0,,20000001,1379008882,A,False,"[[-8.604234, 41.151078]]"
325728,1379011615620000001,C,,,20000001,1379011615,A,False,"[[-8.593146, 41.178177]]"
325943,1379056525620000001,A,9369.0,,20000001,1379056525,A,False,"[[-8.594136, 41.161518]]"
326235,1379059339620000001,C,,,20000001,1379059339,A,False,"[[-8.632953, 41.152707]]"
326452,1379062736620000001,B,,7.0,20000001,1379062736,A,False,"[[-8.581887, 41.180643]]"
326555,1379065417620000001,B,,28.0,20000001,1379065417,A,False,"[[-8.594037, 41.166963]]"
326770,1379066534620000001,A,36647.0,,20000001,1379066534,A,False,"[[-8.609643, 41.140845]]"
327226,1379069289620000001,A,60963.0,,20000001,1379069289,A,False,"[[-8.610948, 41.138217]]"
327368,1379075072620000001,B,,34.0,20000001,1379075072,A,False,"[[-8.607267, 41.14998]]"
327946,1379077387620000001,B,,19.0,20000001,1379077387,A,False,"[[-8.546562, 41.204277]]"
328278,1379083849620000001,A,32743.0,,20000001,1379083849,A,False,"[[-8.633295, 41.15268]]"
328713,1379087876620000001,A,2002.0,,20000001,1379087876,A,False,"[[-8.627571, 41.151888]]"
328908,1379093540620000001,B,,30.0,20000001,1379093540,A,False,"[[-8.6058, 41.144355]]"
332069,1379096197620000001,B,,19.0,20000001,1379096197,A,False,"[[-8.603397, 41.187708]]"
332244,1379140511620000001,B,,28.0,20000001,1379140511,A,False,"[[-8.604756, 41.161905]]"
332571,1379144592620000001,A,7821.0,,20000001,1379144592,A,False,"[[-8.58618, 41.148792]]"
332885,1379151044620000001,B,,63.0,20000001,1379151044,A,False,"[[-8.618733, 41.152149]]"
333211,1379156863620000001,A,5796.0,,20000001,1379156863,A,False,"[[-8.628678, 41.152536]]"
333444,1379163062620000001,B,,34.0,20000001,1379163062,A,False,"[[-8.60202, 41.145732]]"
333707,1379166564620000001,A,5496.0,,20000001,1379166564,A,False,"[[-8.613099, 41.153643]]"
333728,1379170980620000001,B,,10.0,20000001,1379170980,A,False,"[[-8.625474, 41.148648]]"
333980,1379171360620000001,C,,,20000001,1379171360,A,False,"[[-8.643816, 41.162292]]"
334042,1379176125620000001,A,9930.0,,20000001,1379176125,A,False,"[[-8.630568, 41.15493]]"
334129,1379177186620000001,B,,30.0,20000001,1379177186,A,False,"[[-8.657433, 41.16042]]"
334296,1379178812620000001,A,51092.0,,20000001,1379178812,A,False,"[[-8.59968, 41.135625]]"
342367,1379181397620000001,A,63882.0,,20000001,1379181397,A,False,"[[-8.574705, 41.14269]]"
342625,1379319992620000001,B,,28.0,20000001,1379319992,A,False,"[[-8.684433, 41.160717]]"
342921,1379322720620000001,B,,45.0,20000001,1379322720,A,False,"[[-8.611938, 41.138019]]"
343281,1379326117620000001,B,,34.0,20000001,1379326117,A,False,"[[-8.603775, 41.183109]]"
343940,1379331134620000001,B,,63.0,20000001,1379331134,A,False,"[[-8.605575, 41.144247]]"
344300,1379339363620000001,A,11808.0,,20000001,1379339363,A,False,"[[-8.591832, 41.150403]]"
344378,1379343351620000001,A,11707.0,,20000001,1379343351,A,False,"[[-8.628318, 41.160717]]"
